FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,nom_localite,etab_nom,etab_adresse,etab_jour,etab_creation_date,terrain,geometry
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c3e,Savanes,Oti-Sud,Oti-Sud 1,Gando,N/a,Djakpere,90490879,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2017,Prive - Collectivite coutumiere,POINT (0.8460116666666667 10.178656666666665)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c3f,Savanes,Oti-Sud,Oti-Sud 1,Gando,N'GAMBI ,Douti,90632282,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2005,Prive - Collectivite coutumiere,POINT (0.846145 10.177928333333334)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c40,Savanes,Oti-Sud,Oti-Sud 2,Koumongou,NAGBALE,Ousmane,Nsp,"{Lundi,Mercredi,Mardi,jeudi,Vendredi,Samedi,Dimanche}",2018,Prive - Collectivite coutumiere,POINT (0.4564983333333333 10.204501666666665)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c41,Savanes,Oti-Sud,Oti-Sud 2,Koumongou,NAGBALE,Tamandja,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2018,Prive - Collectivite coutumiere,POINT (0.456535 10.204851666666666)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c42,Savanes,Oti-Sud,Oti-Sud 2,Koumongou,NAGBALE,Dangourou,Nsp,"{Lundi,Mardi,Mercredi,Vendredi,Samedi,Dimanche,jeudi}",2020,autre,POINT (0.4567133333333333 10.204893333333333)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c43,Savanes,Oti-Sud,Oti-Sud 2,Koumongou,NAGBALE,Mamaya,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2020,Prive - Collectivite coutumiere,POINT (0.4583716666666667 10.205639999999999)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c44,Savanes,Oti-Sud,Oti-Sud 2,Koumongou,NAGBALE,Outcho,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2017,Prive - Collectivite coutumiere,POINT (0.46005 10.206863333333333)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c45,Savanes,Oti-Sud,Oti-Sud 2,Koumongou,NAGBALE,Adjiko,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2018,Prive - Collectivite coutumiere,POINT (0.456265 10.204808333333334)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c46,Savanes,Oti-Sud,Oti-Sud 2,Koumongou,NANIKI,Tafitime,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2017,autre,POINT (0.4719966666666667 10.196781666666668)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c47,Savanes,Oti-Sud,Oti-Sud 2,Koumongou,NANIKI,Mounirou,Nsp,"{Mardi,Lundi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2017,autre,POINT (0.47202 10.197108333333334)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c48,Savanes,Oti-Sud,Oti-Sud 2,Koumongou,NANIKI,Kom,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2019,autre,POINT (0.4724383333333334 10.196069999999999)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c49,Savanes,Oti-Sud,Oti-Sud 2,Koumongou,NANIKI,Fousseni,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2017,Prive - Collectivite coutumiere,POINT (0.4776166666666667 10.195023333333333)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c4a,Savanes,Oti-Sud,Oti-Sud 2,Koumongou,NANIKI,Bafindime,Nsp,"{Mardi,Lundi,Mercredi,Vendredi,Samedi,Dimanche,jeudi}",2021,Prive - Collectivite coutumiere,POINT (0.4771583333333334 10.201461666666667)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c4b,Savanes,Oti-Sud,Oti-Sud 2,Koumongou,NANIKI,Kossi,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2019,autre,POINT (0.480045 10.20163)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c4c,Savanes,Oti-Sud,Oti-Sud 2,Koumongou,NANIKI,Kokou,Nso,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2017,autre,POINT (0.4805933333333333 10.201613333333334)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c4d,Savanes,Oti-Sud,Oti-Sud 2,Koumongou,NANIKI,Bindou,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,autre,POINT (0.4814066666666666 10.201818333333334)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c4e,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,MABOUGOU,Doure,92376728,"{Lundi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - individuel,POINT (0.6427466666666667 10.185396666666666)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c4f,Savanes,Oti-Sud,Oti-Sud 2,Koumongou,NANIKI,Soulemane,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - Collectivite coutumiere,POINT (0.4817333333333334 10.201855)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c50,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,MABOUGOU,Baldjoa,92627565,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2010,Prive - individuel,POINT (0.64848 10.181878333333334)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c51,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,MABOUGOU,Baldjoa,92627565,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2010,Prive - individuel,POINT (0.6483450000000001 10.181338333333334)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c52,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,MABOUGOU,Baldjoa,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2012,Prive - individuel,POINT (0.648545 10.180868333333333)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c53,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,MABOUGOU,Amadou,S/c 92627565,"{Lundi,Mercredi,Mardi,jeudi,Vendredi,Samedi,Dimanche}",2019,Prive - individuel,POINT (0.6493033333333333 10.181041666666665)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c54,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,MABOUGOU,Moukari,70459153,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2018,Prive - individuel,POINT (0.649265 10.182646666666667)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c55,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,MABOUGOU,Idrissou,93810373,"{Mardi,Mercredi,Lundi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - individuel,POINT (0.6477650218666959 10.183653930666921)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c56,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,MABOUGOU,Yemdago,90970999,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2018,Prive - individuel,POINT (0.6465683333333333 10.184823333333332)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c57,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,MABOUGOU,Oubda,99181962,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - individuel,POINT (0.6423916666666667 10.185608333333333)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c58,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,MABOUGOU,Douti,93807052,"{Dimanche,Samedi,Vendredi,jeudi,Mercredi,Mardi,Lundi}",2021,Prive - individuel,POINT (0.642925 10.185253333333332)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c59,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,MABOUGOU,N'touama,92440330,"{Dimanche,Samedi,Vendredi,jeudi,Mercredi,Mardi,Lundi}",2021,Prive - individuel,POINT (0.6415466666666667 10.186343333333333)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c5a,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,MABOUGOU,Mouyem ,91993080,"{Dimanche,Samedi,Vendredi,jeudi,Mercredi,Mardi,Lundi}",2017,Prive - individuel,POINT (0.6417033333333334 10.186525)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c5b,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,MABOUGOU,Koudoukou,70781501,"{Dimanche,Samedi,Vendredi,jeudi,Mercredi,Mardi,Lundi}",2012,Prive - individuel,POINT (0.6410666666666667 10.187611666666667)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c5c,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,MABOUGOU,Yougbari,70733586,"{Dimanche,Samedi,Vendredi,jeudi,Mercredi,Mardi,Lundi}",2021,Prive - individuel,POINT (0.6409400000000001 10.188021666666666)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c5d,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,GANGA,Yonaba,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2013,autre,POINT (0.6534833333333334 10.180161666666667)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c5e,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,GANGA,Yougbari,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2020,Prive - Collectivite coutumiere,POINT (0.6579366666666666 10.179943333333334)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c5f,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,GANGA,Daba,Nsp,"{Mardi,Mercredi,Lundi,jeudi,Vendredi,Samedi,Dimanche}",2016,Prive - Collectivite coutumiere,POINT (0.6592333333333333 10.179021666666667)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c60,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,GANGA,Digbene,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2016,autre,POINT (0.6615666666666667 10.17887)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c61,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,GANGA,Mohamed,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2020,Prive - Collectivite coutumiere,POINT (0.6567266666666666 10.180216666666666)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c62,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,GANGA,lamboni,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2018,autre,POINT (0.6522249999999999 10.180963333333333)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c63,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,GANGA,Salifou,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2019,autre,POINT (0.6524616666666667 10.180963333333333)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c64,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,MABOUGOU,Karimou,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2012,Prive - Collectivite coutumiere,POINT (0.6365316666666666 10.189906666666667)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c65,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,MABOUGOU,Salifou,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2001,autre,POINT (0.6347383333333333 10.18754)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c66,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,MABOUGOU,Obouda,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2003,Prive - Collectivite coutumiere,POINT (0.6409199999999999 10.189045)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c67,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,MABOUGOU,Kondoni,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2016,Prive - Collectivite coutumiere,POINT (0.6399833333333333 10.189216666666665)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c68,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,N'GAMBI ,Issaka ,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2008,Prive - Collectivite coutumiere,POINT (0.7780183333333334 10.173293333333334)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c69,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,N'GAMBI ,Sako,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2008,Prive - individuel,POINT (0.77699 10.174773333333333)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c6a,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,N'GAMBI ,Salifou,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2018,Prive - individuel,POINT (0.77271 10.175386666666666)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c6b,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,N'GAMBI ,Yelembe,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2008,Prive - individuel,POINT (0.7743125396230509 10.175002569674975)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c6c,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,N'GAMBI ,Parine,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2008,Prive - individuel,POINT (0.7741238499969973 10.17393755756006)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c6d,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,N'GAMBI ,Bila,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2008,Prive - individuel,POINT (0.7748349999999999 10.175003333333333)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c6e,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,N'GAMBI ,Naban,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2020,Prive - individuel,POINT (0.7671745421644228 10.178333126398423)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c6f,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,N'GAMBI ,Hibrahim ,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2017,Prive - individuel,POINT (0.781365293667274 10.17285414370449)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c70,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,N'GAMBI ,Sambiani ,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2017,Prive - individuel,POINT (0.7802460846808501 10.172849898597667)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c71,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,N'GAMBI ,Touhon,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2008,Prive - individuel,POINT (0.76886 10.176648333333333)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c72,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,NAKOTCHANGUE,Mboni,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - individuel,POINT (0.6232916666666667 10.170998333333333)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c73,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,NAKOTCHANGUE,Welegni,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - individuel,POINT (0.6229266666666666 10.170774999999999)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c74,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,NAKOTCHANGUE,Sambiani ,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - individuel,POINT (0.6229266666666666 10.170774999999999)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c75,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,NAKOTCHANGUE ,Douti ,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Dimanche,Samedi}",2021,Prive - individuel,POINT (0.6234383333333333 10.171058333333333)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c76,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,NAKOTCHANGUE ,Djanakala,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - individuel,POINT (0.6237916666666667 10.171318333333334)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c77,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,NAKOTCHANGUE ,Sonwokou,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - individuel,POINT (0.6238866666666667 10.171328333333333)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c78,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,NAKOTCHANGUE ,Eloke,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - individuel,POINT (0.6241766666666667 10.171483333333333)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c79,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,NAKOTCHANGUE ,Yao,Nsp ,"{Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - individuel,POINT (0.62427 10.171508333333332)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c7a,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,NAKOTCHANGUE ,Djimongou,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2019,Prive - individuel,POINT (0.6249866666666667 10.170878333333333)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c7b,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,NAKOTCHANGUE ,labe,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2019,Prive - individuel,POINT (0.6249033333333334 10.17127)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c7c,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,NAKOTCHANGUE ,Kalamsaba,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - individuel,POINT (0.6218800000000001 10.170224999999999)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c7d,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,NAKOTCHANGUE ,Alidou ,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - individuel,POINT (0.6180033333333333 10.169243333333332)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c7e,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,NAKOTCHANGUE ,Pele ,Nsp ,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - individuel,POINT (0.6184499999999999 10.169426666666668)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c7f,Savanes,Oti-Sud,Oti-Sud 2,Nali,NALI CENTRE,Bambem,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Dimanche,Samedi}",2020,Prive - individuel,POINT (0.4140916666666667 10.04574)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c80,Savanes,Oti-Sud,Oti-Sud 2,Takpamba,TAKPAMBA,Agbey ,92599242,"{Dimanche,Samedi,Vendredi,jeudi,Mercredi,Mardi,Lundi}",2019,Prive - Collectivite coutumiere,POINT (0.6180537898320132 9.896170952418814)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c81,Savanes,Oti-Sud,Oti-Sud 2,Takpamba,DJANDJATIE,Banakpe,70393891,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - individuel,POINT (0.5378416666666667 9.951466666666667)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c82,Savanes,Oti-Sud,Oti-Sud 2,Takpamba,DJANDJATIE,Dawe,Nsp,"{Lundi,Mardi,Mercredi,Vendredi,jeudi,Samedi,Dimanche}",2021,Prive - individuel,POINT (0.538025 9.951383333333332)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c83,Savanes,Oti-Sud,Oti-Sud 2,Takpamba,NAMOUKOU,Yassor,93528528,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - individuel,POINT (0.5443316666666667 9.908800000000001)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c84,Savanes,Oti-Sud,Oti-Sud 2,Takpamba,NAMOUKOU,Blikouni,70529206,"{Samedi,Vendredi,jeudi,Mardi,Mercredi,Dimanche}",2021,Prive - individuel,POINT (0.5442483333333333 9.908586666666668)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c85,Savanes,Oti-Sud,Oti-Sud 2,Takpamba,NAMOUKOU,Yassor,91663651,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - individuel,POINT (0.5444333333333333 9.908951666666667)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c86,Savanes,Tandjoaré,Tandjoaré 2,Doukpergou,KONSIDAGOU,Pepiniere de  Wonibangue,Néant,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",1995,Prive - individuel,POINT (0.0815533333333333 10.65812)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c87,Savanes,Tône,Tône 1,Poissongui,BABIGOU,Pépinière du Barrage de Babigou,Babigou,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2018,Prive - individuel,POINT (0.18993 11.059046666666665)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c88,Savanes,Tône,Tône 1,Dapaong,KOBOTE,Pépinière  de Lalle,Neant ,"{Dimanche,Samedi,Vendredi,jeudi,Mercredi,Mardi,Lundi}",2018,Prive - individuel,POINT (0.2074333333333333 10.928333333333335)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c89,Savanes,Tône,Tône 1,Toaga,Nambonga bas,Juriste  Yenrere,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2012,Prive - individuel,POINT (0.2673116243908227 10.886987263998895)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c8a,Savanes,Tône,Tône 1,Toaga,Nambongga bas,Pépinière  Yendougnone,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - individuel,POINT (0.2676778271180824 10.885557072006392)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c8b,Savanes,Tône,Tône 1,Toaga,Nambonga bas,Bolpoa,Nsp,"{Lundi,Mercredi,jeudi,Mardi,Vendredi,Samedi,Dimanche}",2021,Prive - individuel,POINT (0.2673183333333334 10.885166666666665)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c8c,Savanes,Tône,Tône 1,Toaga,NABONGA barrage,Pépinière de lampouguini,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2019,Prive - individuel,POINT (0.2674283333333333 10.885426666666667)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c8d,Savanes,Tône,Tône 1,Toaga,Nambonga barrage,Pépinière de Roseille de Blimpo,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2012,Prive - individuel,POINT (0.2671583333333333 10.885286666666666)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c8e,Savanes,Tône,Tône 1,Toaga,Namongue barrage,Pépinière de Roseille de Blimpo Sancalou,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2012,Prive - individuel,POINT (0.26719 10.885066666666667)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c8f,Savanes,Tône,Tône 1,Toaga,TOAGA-CENTRE ,Aspad Won-manou,Neant ,"{Lundi,Mardi,Mercredi,Vendredi,Dimanche,Samedi,jeudi}",1996,Ne sait pas,POINT (0.2537916666666666 10.880756666666665)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c90,Savanes,Tône,Tône 2,Nanergou,Nanergou centre ,Erce,Nsp,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi}",2019,Prive - individuel,POINT (0.154185 10.908420000000001)
_mview_pepinieresem_pepinieres_semence.fid-7b1c8a4a_193f31e3447_2c91,Savanes,Tône,Tône 2,Nanergou,NANERGOU CENTRE ,Espace Vert ,Nanergou/nanakpergou,"{Lundi,Mardi,Mercredi,jeudi,Vendredi,Samedi,Dimanche}",2021,Prive - individuel,POINT (0.1457516666666667 10.910888333333332)
